"","obs.dif","critical.dif","difference"
"6-7",27.9316939890711,77.7478100179392,FALSE
"6-8",149.609289617486,77.7478100179392,TRUE
"6-9",173.344262295082,95.2212315813986,TRUE
"7-8",121.677595628415,54.9760036860882,TRUE
"7-9",145.412568306011,77.7478100179392,TRUE
"8-9",23.7349726775956,77.7478100179392,FALSE
